participant,TrialID,PresentationID,List,condition,phase,target_filename,foil_filename,distractor_filename,informative_target,informative_foil,target_to_foil,target_to_distractor,target_to_White Space,foil_to_target,foil_to_distractor,foil_to_White Space,distractor_to_target,distractor_to_foil,distractor_to_White Space,White Space_to_target,White Space_to_foil,White Space_to_distractor
P42,C9,5,C,control,start,fish1,flower2,playdoh,1,1,0,1,0,0,1,0,1,1,0,0,0,0
P42,C9,5,C,control,elmo,fish1,flower2,playdoh,1,1,0,0,1,0,0,0,0,0,0,0,1,0
P42,C9,5,C,control,500ms,fish1,flower2,playdoh,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P42,C9,5,C,control,peppa,fish1,flower2,playdoh,1,1,1,0,0,1,0,0,0,1,0,0,0,0
P42,C8,6,C,ambig,start,dog1,dog2,rainbow,1,1,0,1,0,2,0,0,0,1,0,0,0,0
P42,C8,6,C,ambig,elmo,dog1,dog2,rainbow,1,1,0,0,1,0,0,0,1,0,0,0,0,1
P42,C8,6,C,ambig,500ms,dog1,dog2,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C8,6,C,ambig,peppa,dog1,dog2,rainbow,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P42,C6,7,C,ambig,start,cat1,cat2,brush,1,None,1,0,0,0,1,0,1,0,0,0,0,0
P42,C6,7,C,ambig,elmo,cat1,cat2,brush,1,None,2,1,0,2,0,0,2,0,0,0,0,0
P42,C6,7,C,ambig,500ms,cat1,cat2,brush,1,None,0,0,0,0,0,0,0,0,0,0,0,0
P42,C6,7,C,ambig,peppa,cat1,cat2,brush,1,None,2,0,0,1,2,0,1,0,0,0,0,0
P42,C2,8,C,ambig,start,bird1,bird2,playground,1,1,0,1,0,0,1,0,1,0,1,0,0,0
P42,C2,8,C,ambig,elmo,bird1,bird2,playground,1,1,2,0,0,1,0,0,1,0,0,0,0,1
P42,C2,8,C,ambig,500ms,bird1,bird2,playground,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C2,8,C,ambig,peppa,bird1,bird2,playground,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C3,9,C,ambig,start,book1,book2,apple,1,1,2,0,0,0,1,0,2,0,0,0,0,0
P42,C3,9,C,ambig,elmo,book1,book2,apple,1,1,0,1,0,1,0,0,1,0,0,0,0,0
P42,C3,9,C,ambig,500ms,book1,book2,apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C3,9,C,ambig,peppa,book1,book2,apple,1,1,1,0,0,0,0,1,0,1,0,0,0,1
P42,C7,10,C,ambig,start,chair1,chair2,kangaroo,1,1,0,0,0,1,0,0,0,1,0,0,0,1
P42,C7,10,C,ambig,elmo,chair1,chair2,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C7,10,C,ambig,500ms,chair1,chair2,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C7,10,C,ambig,peppa,chair1,chair2,kangaroo,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P42,C14,11,C,control,start,spoon1,toothbrush2,comb,1,0,0,0,0,1,0,0,0,1,0,0,0,0
P42,C14,11,C,control,elmo,spoon1,toothbrush2,comb,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P42,C14,11,C,control,500ms,spoon1,toothbrush2,comb,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P42,C14,11,C,control,peppa,spoon1,toothbrush2,comb,1,0,1,0,0,0,1,0,0,0,0,0,0,0
P42,C16,12,C,control,start,tree1,fish2,pencil,1,1,0,1,0,1,0,0,0,0,0,0,0,0
P42,C16,12,C,control,elmo,tree1,fish2,pencil,1,1,1,0,0,0,0,0,1,0,0,0,0,0
P42,C16,12,C,control,500ms,tree1,fish2,pencil,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C16,12,C,control,peppa,tree1,fish2,pencil,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C11,13,C,control,start,cup1,clock2,cake,1,1,0,0,0,1,0,0,0,1,0,0,0,0
P42,C11,13,C,control,elmo,cup1,clock2,cake,1,1,0,1,0,0,0,0,1,0,0,0,0,0
P42,C11,13,C,control,500ms,cup1,clock2,cake,1,1,0,1,0,0,0,0,0,0,0,0,0,0
P42,C11,13,C,control,peppa,cup1,clock2,cake,1,1,0,0,0,0,1,0,0,2,0,0,0,0
P42,C5,14,C,ambig,start,car1,car2,dolphin,1,1,2,0,0,1,0,0,0,0,0,0,0,0
P42,C5,14,C,ambig,elmo,car1,car2,dolphin,1,1,0,0,1,1,0,0,0,0,0,0,1,0
P42,C5,14,C,ambig,500ms,car1,car2,dolphin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C5,14,C,ambig,peppa,car1,car2,dolphin,1,1,1,0,0,1,1,0,0,0,0,0,0,0
P42,C12,15,C,control,start,clock1,shoe2,dress,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P42,C12,15,C,control,elmo,clock1,shoe2,dress,1,1,0,0,1,0,0,0,0,0,0,0,0,0
P42,C12,15,C,control,500ms,clock1,shoe2,dress,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C12,15,C,control,peppa,clock1,shoe2,dress,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P42,C15,16,C,control,start,toothbrush1,tree2,door,1,1,1,0,0,0,0,1,1,0,0,0,0,1
P42,C15,16,C,control,elmo,toothbrush1,tree2,door,1,1,0,1,0,2,0,0,0,1,0,0,0,0
P42,C15,16,C,control,500ms,toothbrush1,tree2,door,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P42,C15,16,C,control,peppa,toothbrush1,tree2,door,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P20,A16,1,A,control,start,dog1,bike2,rainbow,0,0,1,1,0,1,1,0,1,1,0,0,0,0
P20,A16,1,A,control,elmo,dog1,bike2,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A16,1,A,control,500ms,dog1,bike2,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A16,1,A,control,peppa,dog1,bike2,rainbow,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P20,A15,2,A,control,start,chair1,dog2,kangaroo,0,0,0,0,0,0,2,0,0,2,0,0,0,0
P20,A15,2,A,control,elmo,chair1,dog2,kangaroo,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P20,A15,2,A,control,500ms,chair1,dog2,kangaroo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A15,2,A,control,peppa,chair1,dog2,kangaroo,0,0,0,1,0,0,0,0,0,1,0,0,0,0
P20,A9,3,A,control,start,bike1,bird2,candle,0,0,0,2,0,1,0,0,1,1,0,0,0,0
P20,A9,3,A,control,elmo,bike1,bird2,candle,0,0,1,2,2,0,2,0,3,0,2,1,1,2
P20,A9,3,A,control,500ms,bike1,bird2,candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A9,3,A,control,peppa,bike1,bird2,candle,0,0,1,0,0,0,1,0,1,1,0,0,0,0
P20,A1,4,A,ambig,start,fish1,fish2,playdoh,0,0,2,0,0,1,1,0,1,0,0,0,0,0
P20,A1,4,A,ambig,elmo,fish1,fish2,playdoh,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P20,A1,4,A,ambig,500ms,fish1,fish2,playdoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A1,4,A,ambig,peppa,fish1,fish2,playdoh,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P20,A7,5,A,ambig,start,toothbrush1,toothbrush2,door,0,0,1,0,0,0,2,0,2,0,0,0,0,0
P20,A7,5,A,ambig,elmo,toothbrush1,toothbrush2,door,0,0,1,0,1,0,0,0,0,0,0,1,0,0
P20,A7,5,A,ambig,500ms,toothbrush1,toothbrush2,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A7,5,A,ambig,peppa,toothbrush1,toothbrush2,door,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P20,A12,6,A,control,start,bus1,car2,flashlight,0,0,1,2,0,2,0,0,1,0,0,0,0,0
P20,A12,6,A,control,elmo,bus1,car2,flashlight,0,0,1,0,0,1,0,0,1,0,0,0,0,0
P20,A12,6,A,control,500ms,bus1,car2,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A12,6,A,control,peppa,bus1,car2,flashlight,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P20,A10,7,A,control,start,book1,bus2,apple,0,0,0,1,0,0,1,0,1,1,0,0,0,0
P20,A10,7,A,control,elmo,book1,bus2,apple,0,0,0,0,1,1,0,0,0,0,0,1,0,0
P20,A10,7,A,control,500ms,book1,bus2,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A10,7,A,control,peppa,book1,bus2,apple,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P20,A3,8,A,ambig,start,clock1,clock2,cake,0,0,1,2,0,1,0,0,2,0,0,0,0,0
P20,A3,8,A,ambig,elmo,clock1,clock2,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A3,8,A,ambig,500ms,clock1,clock2,cake,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20,A3,8,A,ambig,peppa,clock1,clock2,cake,0,0,1,0,0,1,0,0,0,1,0,0,0,0
P20,A11,9,A,control,start,book2,bird1,playground,0,0,0,1,0,0,2,0,1,1,0,0,0,0
P20,A11,9,A,control,elmo,book2,bird1,playground,0,0,1,0,0,0,1,0,1,0,0,0,0,0
P20,A11,9,A,control,500ms,book2,bird1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A11,9,A,control,peppa,book2,bird1,playground,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P20,A4,10,A,ambig,start,cup1,cup2,dress,0,1,0,1,0,0,0,0,1,1,0,0,0,0
P20,A4,10,A,ambig,elmo,cup1,cup2,dress,0,1,2,0,0,1,1,0,1,0,0,0,0,0
P20,A4,10,A,ambig,500ms,cup1,cup2,dress,0,1,0,0,0,0,1,0,0,0,0,0,0,0
P20,A4,10,A,ambig,peppa,cup1,cup2,dress,0,1,1,0,0,1,0,0,0,1,0,0,0,0
P20,A14,11,A,control,start,cat1,chair2,hairbrush,0,0,1,0,0,0,1,0,0,0,0,0,0,0
P20,A14,11,A,control,elmo,cat1,chair2,hairbrush,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P20,A14,11,A,control,500ms,cat1,chair2,hairbrush,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P20,A14,11,A,control,peppa,cat1,chair2,hairbrush,0,0,0,0,0,0,1,0,0,1,0,0,0,0
P20,A13,12,A,control,start,car1,cat2,dolphin,0,0,2,0,0,1,1,0,1,0,0,0,1,0
P20,A13,12,A,control,elmo,car1,cat2,dolphin,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P20,A13,12,A,control,500ms,car1,cat2,dolphin,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P20,A13,12,A,control,peppa,car1,cat2,dolphin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A2,13,A,ambig,start,flower2,flower1,cane,0,0,0,1,0,1,1,0,0,2,0,0,0,0
P20,A2,13,A,ambig,elmo,flower2,flower1,cane,0,0,2,0,0,1,1,0,0,0,0,0,0,0
P20,A2,13,A,ambig,500ms,flower2,flower1,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A2,13,A,ambig,peppa,flower2,flower1,cane,0,0,1,0,0,1,0,0,0,1,0,0,0,0
P20,A5,14,A,ambig,start,shoe1,shoe2,paintbrush,0,0,3,0,0,1,1,0,1,0,0,0,0,0
P20,A5,14,A,ambig,elmo,shoe1,shoe2,paintbrush,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P20,A5,14,A,ambig,500ms,shoe1,shoe2,paintbrush,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P20,A5,14,A,ambig,peppa,shoe1,shoe2,paintbrush,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P20,A6,15,A,ambig,start,spoon1,spoon2,comb,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P20,A6,15,A,ambig,elmo,spoon1,spoon2,comb,0,0,1,0,0,0,1,0,1,0,0,0,0,0
P20,A6,15,A,ambig,500ms,spoon1,spoon2,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A6,15,A,ambig,peppa,spoon1,spoon2,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A8,16,A,ambig,start,flower1,tree2,pencil,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P20,A8,16,A,ambig,elmo,flower1,tree2,pencil,0,0,1,1,0,0,0,0,1,0,0,0,0,0
P20,A8,16,A,ambig,500ms,flower1,tree2,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20,A8,16,A,ambig,peppa,flower1,tree2,pencil,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P41,D16,1,D,control,start,tree2,fish1,pencil,0,0,1,1,0,0,2,0,2,0,0,0,0,0
P41,D16,1,D,control,elmo,tree2,fish1,pencil,0,0,2,0,0,2,0,0,1,0,0,0,0,0
P41,D16,1,D,control,500ms,tree2,fish1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P41,D16,1,D,control,peppa,tree2,fish1,pencil,0,0,1,0,1,0,1,0,0,1,0,1,0,0
P41,D15,2,D,control,start,toothbrush2,tree1,door,0,0,1,0,0,1,2,0,0,2,0,0,0,1
P41,D15,2,D,control,elmo,toothbrush2,tree1,door,0,0,0,0,1,0,0,0,1,0,1,1,0,1
P41,D15,2,D,control,500ms,toothbrush2,tree1,door,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P41,D15,2,D,control,peppa,toothbrush2,tree1,door,0,0,1,0,0,1,1,0,0,1,0,0,0,0
P41,D12,3,D,control,start,clock2,shoe1,dress,0,0,1,1,0,2,0,0,0,1,0,0,0,0
P41,D12,3,D,control,elmo,clock2,shoe1,dress,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P41,D12,3,D,control,500ms,clock2,shoe1,dress,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P41,D12,3,D,control,peppa,clock2,shoe1,dress,0,0,0,0,0,0,1,0,1,0,0,0,0,0
P41,D11,4,D,control,start,cup2,clock1,cake,0,0,1,0,0,0,2,0,2,1,0,0,0,1
P41,D11,4,D,control,elmo,cup2,clock1,cake,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P41,D11,4,D,control,500ms,cup2,clock1,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P41,D11,4,D,control,peppa,cup2,clock1,cake,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P41,D8,5,D,ambig,start,dog2,dog1,rainbow,1,1,0,2,0,0,1,0,3,0,0,0,1,0
P41,D8,5,D,ambig,elmo,dog2,dog1,rainbow,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P41,D8,5,D,ambig,500ms,dog2,dog1,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P41,D8,5,D,ambig,peppa,dog2,dog1,rainbow,1,1,0,0,0,0,1,0,1,0,0,0,0,0
P41,D3,6,D,ambig,start,book2,book1,apple,1,1,1,0,1,0,2,0,1,0,1,0,1,1
P41,D3,6,D,ambig,elmo,book2,book1,apple,1,1,2,0,0,1,1,0,2,0,0,0,0,0
P41,D3,6,D,ambig,500ms,book2,book1,apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P41,D3,6,D,ambig,peppa,book2,book1,apple,1,1,1,1,0,0,2,0,1,1,0,0,0,0
P41,D6,7,D,ambig,start,cat2,cat1,brush,1,1,1,1,0,1,0,0,1,1,0,0,0,0
P41,D6,7,D,ambig,elmo,cat2,cat1,brush,1,1,1,0,0,1,0,1,0,0,0,1,0,0
P41,D6,7,D,ambig,500ms,cat2,cat1,brush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P41,D6,7,D,ambig,peppa,cat2,cat1,brush,1,1,1,0,0,0,1,0,0,1,0,0,0,0
P41,D13,8,D,control,start,shoe2,spoon1,paintbrush,1,0,1,0,1,1,1,0,1,0,0,0,1,0
P41,D13,8,D,control,elmo,shoe2,spoon1,paintbrush,1,0,0,0,0,0,0,0,1,0,0,0,0,0
P41,D13,8,D,control,500ms,shoe2,spoon1,paintbrush,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P41,D13,8,D,control,peppa,shoe2,spoon1,paintbrush,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P41,D5,9,D,ambig,start,car2,car1,dolphin,1,1,0,3,0,1,0,0,3,1,0,0,0,0
P41,D5,9,D,ambig,elmo,car2,car1,dolphin,1,1,1,0,0,0,1,0,1,0,0,0,0,0
P41,D5,9,D,ambig,500ms,car2,car1,dolphin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P41,D5,9,D,ambig,peppa,car2,car1,dolphin,1,1,1,1,0,1,0,0,1,0,0,0,0,0
P41,D2,10,D,ambig,start,bird2,bird1,playground,1,1,1,1,0,0,1,0,2,0,0,0,0,0
P41,D2,10,D,ambig,elmo,bird2,bird1,playground,1,1,1,1,0,1,0,0,0,0,0,0,0,0
P41,D2,10,D,ambig,500ms,bird2,bird1,playground,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P41,D2,10,D,ambig,peppa,bird2,bird1,playground,1,1,1,0,0,0,1,1,0,0,1,0,1,0
P41,D7,11,D,ambig,start,chair2,chair1,kangaroo,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P41,D7,11,D,ambig,elmo,chair2,chair1,kangaroo,1,1,1,0,0,2,0,0,0,0,0,0,0,0
P41,D7,11,D,ambig,500ms,chair2,chair1,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P41,D7,11,D,ambig,peppa,chair2,chair1,kangaroo,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P41,D10,12,D,control,start,flower2,cup1,cane,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P41,D10,12,D,control,elmo,flower2,cup1,cane,0,0,0,0,0,1,0,0,0,1,0,0,0,0
P41,D10,12,D,control,500ms,flower2,cup1,cane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P41,D10,12,D,control,peppa,flower2,cup1,cane,0,0,0,0,0,0,1,0,0,1,0,0,1,0
P41,D14,13,D,control,start,spoon2,toothbrush1,comb,0,0,1,1,0,0,1,0,2,0,0,0,0,0
P41,D14,13,D,control,elmo,spoon2,toothbrush1,comb,0,0,1,0,0,1,0,0,1,0,0,0,0,0
P41,D14,13,D,control,500ms,spoon2,toothbrush1,comb,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P41,D14,13,D,control,peppa,spoon2,toothbrush1,comb,0,0,1,0,0,1,2,0,0,1,0,0,0,0
P41,D9,14,D,control,start,fish2,flower1,playdoh,0,0,0,2,0,1,0,0,1,1,0,0,0,0
P41,D9,14,D,control,elmo,fish2,flower1,playdoh,0,0,2,1,0,1,0,0,1,0,0,0,0,0
P41,D9,14,D,control,500ms,fish2,flower1,playdoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P41,D9,14,D,control,peppa,fish2,flower1,playdoh,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P41,D4,15,D,ambig,start,bus2,bus1,torch,1,1,0,0,0,0,0,2,1,0,0,0,1,1
P41,D4,15,D,ambig,elmo,bus2,bus1,torch,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P41,D4,15,D,ambig,500ms,bus2,bus1,torch,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P41,D4,15,D,ambig,peppa,bus2,bus1,torch,1,1,1,0,0,1,1,0,0,0,0,0,0,0
P41,D1,16,D,ambig,start,bike2,bike1,candle,1,1,1,1,0,1,1,0,1,1,0,0,0,0
P41,D1,16,D,ambig,elmo,bike2,bike1,candle,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P41,D1,16,D,ambig,500ms,bike2,bike1,candle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P41,D1,16,D,ambig,peppa,bike2,bike1,candle,1,1,2,0,0,2,0,0,0,0,0,0,0,0
P18,B14,1,B,control,start,cat2,chair1,hairbrush,0,0,0,1,0,0,1,0,1,1,0,0,0,0
P18,B14,1,B,control,elmo,cat2,chair1,hairbrush,0,0,0,0,1,0,0,0,0,0,0,1,0,0
P18,B14,1,B,control,500ms,cat2,chair1,hairbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B14,1,B,control,peppa,cat2,chair1,hairbrush,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P18,B5,2,B,ambig,start,shoe2,shoe1,paintbrush,0,0,3,0,0,1,1,2,1,0,0,1,1,0
P18,B5,2,B,ambig,elmo,shoe2,shoe1,paintbrush,0,0,1,2,0,1,0,0,1,1,0,0,0,0
P18,B5,2,B,ambig,500ms,shoe2,shoe1,paintbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B5,2,B,ambig,peppa,shoe2,shoe1,paintbrush,0,0,2,0,0,2,1,0,0,1,0,0,0,0
P18,B4,3,B,ambig,start,cup2,cup1,dress,0,0,0,1,0,0,1,0,1,1,0,0,0,0
P18,B4,3,B,ambig,elmo,cup2,cup1,dress,0,0,1,0,0,1,1,0,0,0,0,0,0,0
P18,B4,3,B,ambig,500ms,cup2,cup1,dress,0,0,0,0,0,1,0,0,0,1,0,0,0,0
P18,B4,3,B,ambig,peppa,cup2,cup1,dress,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P18,B10,4,B,control,start,bird2,book1,playground,0,0,0,1,0,0,1,0,2,0,0,0,0,0
P18,B10,4,B,control,elmo,bird2,book1,playground,0,0,0,1,0,1,0,0,0,1,0,0,0,0
P18,B10,4,B,control,500ms,bird2,book1,playground,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P18,B10,4,B,control,peppa,bird2,book1,playground,0,0,2,1,0,2,0,0,1,0,0,0,0,0
P18,B2,5,B,ambig,start,flower2,flower1,cane,0,0,1,1,0,2,0,0,0,1,0,0,0,0
P18,B2,5,B,ambig,elmo,flower2,flower1,cane,0,0,2,1,0,1,1,0,1,0,0,0,0,0
P18,B2,5,B,ambig,500ms,flower2,flower1,cane,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P18,B2,5,B,ambig,peppa,flower2,flower1,cane,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P18,B8,6,B,ambig,start,tree2,flower1,pencil,0,0,1,0,0,2,0,0,0,1,0,0,0,1
P18,B8,6,B,ambig,elmo,tree2,flower1,pencil,0,0,2,0,0,1,1,0,1,0,0,0,0,0
P18,B8,6,B,ambig,500ms,tree2,flower1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B8,6,B,ambig,peppa,tree2,flower1,pencil,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P18,B15,7,B,control,start,chair2,dog1,kangaroo,0,0,0,0,0,0,1,0,1,0,0,0,0,0
P18,B15,7,B,control,elmo,chair2,dog1,kangaroo,0,0,1,1,0,1,0,0,0,0,0,0,0,0
P18,B15,7,B,control,500ms,chair2,dog1,kangaroo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B15,7,B,control,peppa,chair2,dog1,kangaroo,0,0,0,1,0,1,1,0,0,2,0,0,0,0
P18,B3,8,B,ambig,start,clock2,clock1,cake,0,0,1,0,0,1,1,0,1,1,0,0,0,0
P18,B3,8,B,ambig,elmo,clock2,clock1,cake,0,0,2,0,0,1,2,0,0,1,0,0,0,0
P18,B3,8,B,ambig,500ms,clock2,clock1,cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B3,8,B,ambig,peppa,clock2,clock1,cake,0,0,1,0,0,1,0,0,0,1,0,0,0,0
P18,B9,9,B,control,start,bike2,bird1,candle,0,0,0,2,0,1,1,0,1,2,0,0,0,0
P18,B9,9,B,control,elmo,bike2,bird1,candle,0,0,2,1,0,2,1,0,1,0,0,0,0,0
P18,B9,9,B,control,500ms,bike2,bird1,candle,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P18,B9,9,B,control,peppa,bike2,bird1,candle,0,0,2,0,0,1,1,0,0,1,0,0,0,0
P18,B7,10,B,ambig,start,toothbrush2,toothbrush1,door,0,0,2,1,0,3,1,0,0,1,0,0,0,0
P18,B7,10,B,ambig,elmo,toothbrush2,toothbrush1,door,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P18,B7,10,B,ambig,500ms,toothbrush2,toothbrush1,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B7,10,B,ambig,peppa,toothbrush2,toothbrush1,door,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P18,B13,11,B,control,start,car2,cat1,dolphin,0,0,2,1,0,2,1,0,2,0,0,0,0,0
P18,B13,11,B,control,elmo,car2,cat1,dolphin,0,0,0,1,0,0,0,0,1,0,0,0,0,0
P18,B13,11,B,control,500ms,car2,cat1,dolphin,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P18,B13,11,B,control,peppa,car2,cat1,dolphin,0,0,1,0,0,2,0,0,0,0,0,0,0,0
P18,B12,12,B,control,start,bus2,car1,flashlight,0,0,1,0,0,0,1,0,2,0,0,0,0,0
P18,B12,12,B,control,elmo,bus2,car1,flashlight,0,0,0,0,1,0,0,0,0,0,0,1,0,0
P18,B12,12,B,control,500ms,bus2,car1,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B12,12,B,control,peppa,bus2,car1,flashlight,0,0,2,0,0,1,1,0,1,0,0,0,0,0
P18,B16,13,B,control,start,dog2,bike1,rainbow,0,0,0,0,0,0,1,0,1,1,0,0,0,0
P18,B16,13,B,control,elmo,dog2,bike1,rainbow,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P18,B16,13,B,control,500ms,dog2,bike1,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B16,13,B,control,peppa,dog2,bike1,rainbow,0,0,2,0,0,1,2,0,1,0,0,0,0,0
P18,B1,14,B,ambig,start,fish2,fish1,playdoh,0,0,2,1,0,3,0,0,0,1,0,0,0,0
P18,B1,14,B,ambig,elmo,fish2,fish1,playdoh,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P18,B1,14,B,ambig,500ms,fish2,fish1,playdoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B1,14,B,ambig,peppa,fish2,fish1,playdoh,0,0,2,0,0,1,1,0,0,0,0,0,0,0
P18,B11,15,B,control,start,book2,bus1,apple,0,0,0,1,0,2,1,0,0,2,0,0,0,0
P18,B11,15,B,control,elmo,book2,bus1,apple,0,0,3,1,1,3,0,0,0,0,0,1,0,0
P18,B11,15,B,control,500ms,book2,bus1,apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B11,15,B,control,peppa,book2,bus1,apple,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P18,B6,16,B,ambig,start,spoon2,spoon1,comb,0,0,0,1,2,0,0,0,3,0,0,0,0,2
P18,B6,16,B,ambig,elmo,spoon2,spoon1,comb,0,0,0,0,2,0,0,0,1,0,0,1,0,0
P18,B6,16,B,ambig,500ms,spoon2,spoon1,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18,B6,16,B,ambig,peppa,spoon2,spoon1,comb,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P25,A14,1,A,control,start,cat1,chair2,hairbrush,0,0,2,0,0,1,0,0,1,0,0,0,0,0
P25,A14,1,A,control,elmo,cat1,chair2,hairbrush,0,0,0,1,0,1,0,0,1,0,0,0,0,0
P25,A14,1,A,control,500ms,cat1,chair2,hairbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
