,participant,list,condition,trial_id,phase,target,target_sum_duration_Left,target_sum_duration_Right,foil,foil_sum_duration_Left,foil_sum_duration_Right,distractor,distractor_sum_duration_Left,distractor_sum_duration_Right,informative_foil,informative_target
273,P05,A,ambig,A2,500ms,flower1,0,0,flower2,400185,466842,cane,0,0,FALSE,FALSE
274,P05,A,ambig,A2,elmo,flower1,933200,999873,flower2,2033300,2466431,cane,0,0,FALSE,FALSE
275,P05,A,ambig,A2,peppa,flower1,1299910,1633164,flower2,799831,799831,cane,166664,699950,FALSE,FALSE
276,P05,A,ambig,A2,start,flower1,300059,466270,flower2,633207,733203,cane,1399967,1866221,FALSE,FALSE
277,P05,A,ambig,A3,500ms,clock1,0,0,clock2,0,0,cake,300044,300044,FALSE,FALSE
278,P05,A,ambig,A3,elmo,clock1,2065954,2432853,clock2,1366405,1466507,cake,0,0,FALSE,FALSE
279,P05,A,ambig,A3,peppa,clock1,999951,966527,clock2,1433427,2599706,cake,0,0,FALSE,FALSE
280,P05,A,ambig,A3,start,clock1,1366652,1433187,clock2,733392,799940,cake,1433140,1399755,FALSE,FALSE
281,P05,A,ambig,A4,500ms,cup1,166506,166506,cup2,200193,233518,dress,0,0,FALSE,FALSE
282,P05,A,ambig,A4,elmo,cup1,2765573,2898909,cup2,666994,833690,dress,0,199973,FALSE,FALSE
283,P05,A,ambig,A4,peppa,cup1,632981,632981,cup2,2565811,3832423,dress,0,0,FALSE,FALSE
284,P05,A,ambig,A4,start,cup1,266672,266672,cup2,99988,233255,dress,1499959,1566637,FALSE,FALSE
285,P05,A,ambig,A5,500ms,shoe1,99991,366748,shoe2,0,0,paintbrush,0,0,FALSE,FALSE
286,P05,A,ambig,A5,elmo,shoe1,2533004,2799654,shoe2,299889,333221,paintbrush,799780,599947,FALSE,FALSE
287,P05,A,ambig,A5,peppa,shoe1,633271,1033168,shoe2,2933095,3033013,paintbrush,0,0,FALSE,FALSE
288,P05,A,ambig,A5,start,shoe1,1866423,1866365,shoe2,1866451,1966479,paintbrush,0,0,FALSE,FALSE
289,P05,A,ambig,A6,500ms,spoon1,0,0,spoon2,0,0,comb,0,0,FALSE,FALSE
290,P05,A,ambig,A6,elmo,spoon1,1133353,2666419,spoon2,0,233213,comb,299938,233342,FALSE,FALSE
291,P05,A,ambig,A6,peppa,spoon1,499899,566600,spoon2,2033165,2133235,comb,0,0,FALSE,FALSE
292,P05,A,ambig,A6,start,spoon1,599977,633268,spoon2,366653,266667,comb,1466621,1299964,FALSE,FALSE
293,P05,A,ambig,A7,500ms,toothbrush1,233348,399916,toothbrush2,0,0,door,0,0,FALSE,FALSE
294,P05,A,ambig,A7,elmo,toothbrush1,2599637,2699631,toothbrush2,299978,833260,door,499953,566628,FALSE,FALSE
295,P05,A,ambig,A7,peppa,toothbrush1,166482,199649,toothbrush2,2999570,3199560,door,466610,466610,FALSE,FALSE
296,P05,A,ambig,A7,start,toothbrush1,899944,999984,toothbrush2,1099774,1199759,door,1366523,1399864,FALSE,FALSE
297,P05,A,ambig,A8,500ms,tree1,466770,466770,tree2,0,0,pencil,0,0,,
298,P05,A,ambig,A8,elmo,tree1,2532732,2666178,tree2,599814,833324,pencil,533294,566655,,
299,P05,A,ambig,A8,peppa,tree1,933224,999854,tree2,1999906,2466435,pencil,0,0,,
300,P05,A,ambig,A8,start,tree1,1066551,1433309,tree2,899903,999992,pencil,1066103,1499602,,
245,P05,A,control,A10,500ms,book1,366597,433088,bus2,0,0,apple,0,0,FALSE,FALSE
246,P05,A,control,A10,elmo,book1,2333274,3133283,bus2,0,0,apple,0,0,FALSE,FALSE
247,P05,A,control,A10,peppa,book1,866340,833048,bus2,2333167,2333238,apple,0,0,FALSE,FALSE
248,P05,A,control,A10,start,book1,966743,1166783,bus2,1033440,1033200,apple,1033252,966625,FALSE,FALSE
249,P05,A,control,A11,500ms,book2,0,0,bird1,0,0,playground,434283,467596,FALSE,FALSE
250,P05,A,control,A11,elmo,book2,2333319,2567111,bird1,0,0,playground,766305,766305,FALSE,FALSE
251,P05,A,control,A11,peppa,book2,0,0,bird1,1266136,1799502,playground,1666072,1965775,FALSE,FALSE
252,P05,A,control,A11,start,book2,0,0,bird1,699939,733241,playground,2966031,2966097,FALSE,FALSE
253,P05,A,control,A12,500ms,bus1,433467,433456,car2,0,0,flashlight,0,0,FALSE,FALSE
254,P05,A,control,A12,elmo,bus1,3433322,2966838,car2,0,0,flashlight,166568,166568,FALSE,FALSE
255,P05,A,control,A12,peppa,bus1,466746,466746,car2,2333098,3066439,flashlight,0,0,FALSE,FALSE
256,P05,A,control,A12,start,bus1,1766548,1333320,car2,600032,566642,flashlight,1266556,1299883,FALSE,FALSE
257,P05,A,control,A13,500ms,car1,433358,433358,cat2,0,0,dolphin,0,0,FALSE,FALSE
258,P05,A,control,A13,elmo,car1,2933076,3833192,cat2,266615,333376,dolphin,366627,0,FALSE,FALSE
259,P05,A,control,A13,peppa,car1,333244,333244,cat2,1666524,2599829,dolphin,0,0,FALSE,FALSE
260,P05,A,control,A13,start,car1,1033018,1099679,cat2,1699834,1799956,dolphin,499881,499881,FALSE,FALSE
261,P05,A,control,A14,500ms,cat1,0,0,chair2,266657,433364,hairbrush,0,0,FALSE,FALSE
262,P05,A,control,A14,elmo,cat1,1833329,3199913,chair2,0,0,hairbrush,499746,566672,FALSE,FALSE
263,P05,A,control,A14,peppa,cat1,0,0,chair2,2166515,2533115,hairbrush,0,133323,FALSE,FALSE
264,P05,A,control,A14,start,cat1,933120,1166447,chair2,0,0,hairbrush,300027,1466796,FALSE,FALSE
265,P05,A,control,A15,500ms,chair1,0,99996,dog2,299960,299960,kangaroo,0,0,FALSE,FALSE
266,P05,A,control,A15,elmo,chair1,3066591,3532819,dog2,366541,166572,kangaroo,0,0,FALSE,FALSE
267,P05,A,control,A15,peppa,chair1,266552,366558,dog2,1599954,1866607,kangaroo,766583,799908,FALSE,FALSE
268,P05,A,control,A15,start,chair1,233312,266765,dog2,1833274,2266370,kangaroo,1399969,1399969,FALSE,FALSE
269,P05,A,control,A16,500ms,dog1,266620,266620,bike2,0,0,rainbow,0,0,FALSE,FALSE
270,P05,A,control,A16,elmo,dog1,2299524,2966204,bike2,166583,266770,rainbow,0,0,FALSE,FALSE
271,P05,A,control,A16,peppa,dog1,332509,233382,bike2,2532807,3199764,rainbow,599946,599946,FALSE,FALSE
272,P05,A,control,A16,start,dog1,666453,799780,bike2,899879,933225,rainbow,1433131,1633205,FALSE,FALSE
301,P05,A,control,A9,500ms,bike1,1133045,1133045,bird2,1332896,2166510,candle,1099799,1099799,FALSE,FALSE
302,P05,A,control,A9,start,bike1,4299414,5431977,bird2,666466,699804,candle,1700223,1733458,FALSE,FALSE
303,P06,B,ambig,B1,500ms,fish2,399978,398449,fish1,0,0,playdoh,0,0,TRUE,TRUE
304,P06,B,ambig,B1,elmo,fish2,3032930,3132941,fish1,1099918,1199947,playdoh,233283,233283,TRUE,TRUE
305,P06,B,ambig,B1,peppa,fish2,266595,266595,fish1,3566333,3566333,playdoh,0,0,TRUE,TRUE
306,P06,B,ambig,B1,start,fish2,1099985,1099916,fish1,666662,466674,playdoh,2133155,2099717,TRUE,TRUE
335,P06,B,ambig,B2,500ms,flower2,433296,433296,flower1,0,0,cane,0,0,TRUE,TRUE
336,P06,B,ambig,B2,elmo,flower2,7999122,8065230,flower1,1466529,2366317,cane,0,0,TRUE,TRUE
337,P06,B,ambig,B2,peppa,flower2,333229,333229,flower1,3999529,4032952,cane,0,0,TRUE,TRUE
338,P06,B,ambig,B2,start,flower2,1433155,1466487,flower1,666608,633258,cane,166685,166685,TRUE,TRUE
339,P06,B,ambig,B3,500ms,clock2,0,0,clock1,466361,466361,cake,0,0,TRUE,TRUE
340,P06,B,ambig,B3,elmo,clock2,3732887,4032932,clock1,1266453,1233139,cake,0,0,TRUE,TRUE
341,P06,B,ambig,B3,peppa,clock2,1066560,1033249,clock1,2766014,2865875,cake,833215,866543,TRUE,TRUE
342,P06,B,ambig,B3,start,clock2,1433278,1299964,clock1,766566,766566,cake,1533246,1499917,TRUE,TRUE
343,P06,B,ambig,B4,500ms,cup2,366695,366695,cup1,0,0,dress,0,0,TRUE,TRUE
344,P06,B,ambig,B4,elmo,cup2,5366251,5299662,cup1,0,0,dress,166672,166672,TRUE,TRUE
345,P06,B,ambig,B4,peppa,cup2,499929,499902,cup1,2999709,3033038,dress,0,0,TRUE,TRUE
346,P06,B,ambig,B4,start,cup2,433299,433268,cup1,599941,566597,dress,2666338,2699731,TRUE,TRUE
347,P06,B,ambig,B5,500ms,shoe2,0,0,shoe1,433235,433235,paintbrush,0,0,TRUE,TRUE
348,P06,B,ambig,B5,elmo,shoe2,3533051,3566209,shoe1,933029,966376,paintbrush,299981,299981,TRUE,TRUE
349,P06,B,ambig,B5,peppa,shoe2,766735,766677,shoe1,3799410,3866090,paintbrush,198797,198797,TRUE,TRUE
350,P06,B,ambig,B5,start,shoe2,1166600,1133200,shoe1,1299378,1466156,paintbrush,299909,299909,TRUE,TRUE
351,P06,B,ambig,B6,500ms,spoon2,433341,400004,spoon1,0,0,comb,0,0,TRUE,TRUE
352,P06,B,ambig,B6,elmo,spoon2,3533092,3566466,spoon1,666429,666429,comb,0,0,TRUE,TRUE
353,P06,B,ambig,B6,peppa,spoon2,366706,400064,spoon1,3733097,3799641,comb,0,0,TRUE,TRUE
354,P06,B,ambig,B6,start,spoon2,1499864,1399880,spoon1,433315,199995,comb,0,0,TRUE,TRUE
355,P06,B,ambig,B7,500ms,toothbrush2,0,0,toothbrush1,0,0,door,0,0,TRUE,TRUE
356,P06,B,ambig,B7,elmo,toothbrush2,5699420,5799320,toothbrush1,333297,299966,door,700104,700104,TRUE,TRUE
357,P06,B,ambig,B7,peppa,toothbrush2,100090,100090,toothbrush1,2499652,2466174,door,266498,299976,TRUE,TRUE
358,P06,B,ambig,B7,start,toothbrush2,666474,699802,toothbrush1,266647,133322,door,899961,766633,TRUE,TRUE
359,P06,B,ambig,B8,500ms,tree2,466489,466489,tree1,0,0,pencil,0,0,FALSE,FALSE
360,P06,B,ambig,B8,elmo,tree2,5132753,5265907,tree1,233234,233234,pencil,0,0,FALSE,FALSE
361,P06,B,ambig,B8,peppa,tree2,599472,599472,tree1,2766448,2766462,pencil,0,0,FALSE,FALSE
362,P06,B,ambig,B8,start,tree2,1133298,1133298,tree1,1399975,1399975,pencil,466674,466674,FALSE,FALSE
307,P06,B,control,B10,500ms,bird2,0,0,book1,0,0,playground,433259,466648,TRUE,TRUE
308,P06,B,control,B10,elmo,bird2,4266083,4299472,book1,0,0,playground,1666475,1666458,TRUE,TRUE
309,P06,B,control,B10,peppa,bird2,0,0,book1,2933165,2766484,playground,766408,899717,TRUE,TRUE
310,P06,B,control,B10,start,bird2,866609,866609,book1,199974,199974,playground,2266253,2399490,TRUE,TRUE
311,P06,B,control,B11,500ms,book2,0,0,bus1,0,0,apple,466760,466760,TRUE,TRUE
312,P06,B,control,B11,elmo,book2,4366270,4333081,bus1,299963,299963,apple,133428,233489,TRUE,TRUE
313,P06,B,control,B11,peppa,book2,0,0,bus1,4999265,4999512,apple,133225,133225,TRUE,TRUE
314,P06,B,control,B11,start,book2,0,0,bus1,3466292,3499649,apple,133283,133283,TRUE,TRUE
315,P06,B,control,B12,500ms,bus2,266642,266642,car1,0,0,flashlight,166655,166655,TRUE,TRUE
316,P06,B,control,B12,elmo,bus2,2099767,2099771,car1,333293,333293,flashlight,366589,399924,TRUE,TRUE
317,P06,B,control,B12,peppa,bus2,299972,299972,car1,3166420,3199666,flashlight,133307,133307,TRUE,TRUE
318,P06,B,control,B12,start,bus2,1032996,1032986,car1,1199870,1233212,flashlight,1399861,1466526,TRUE,TRUE
319,P06,B,control,B13,500ms,car2,300008,266665,cat1,133273,133273,dolphin,0,0,TRUE,TRUE
320,P06,B,control,B13,elmo,car2,3299813,3233069,cat1,866571,866571,dolphin,332879,332879,TRUE,TRUE
321,P06,B,control,B13,peppa,car2,633283,633283,cat1,3433012,2799804,dolphin,0,0,TRUE,TRUE
322,P06,B,control,B13,start,car2,1099855,1099855,cat1,966588,966588,dolphin,1033346,1000034,TRUE,TRUE
323,P06,B,control,B14,500ms,cat2,0,0,chair1,466580,466580,hairbrush,0,0,TRUE,TRUE
324,P06,B,control,B14,elmo,cat2,5366057,5399373,chair1,199981,166599,hairbrush,0,0,TRUE,TRUE
325,P06,B,control,B14,peppa,cat2,0,0,chair1,3799625,4666219,hairbrush,133311,133311,TRUE,TRUE
326,P06,B,control,B14,start,cat2,4066232,4099578,chair1,0,0,hairbrush,0,0,TRUE,TRUE
327,P06,B,control,B15,500ms,chair2,265505,265505,dog1,0,0,kangaroo,0,0,TRUE,TRUE
328,P06,B,control,B15,elmo,chair2,5432970,5332738,dog1,166557,166557,kangaroo,0,0,TRUE,TRUE
329,P06,B,control,B15,peppa,chair2,0,0,dog1,4099641,3666414,kangaroo,766636,766636,TRUE,TRUE
330,P06,B,control,B15,start,chair2,0,0,dog1,2799887,2799887,kangaroo,699931,699931,TRUE,TRUE
331,P06,B,control,B16,500ms,dog2,466894,466894,bike1,0,0,rainbow,0,0,TRUE,TRUE
332,P06,B,control,B16,elmo,dog2,3699795,4332957,bike1,999904,999904,rainbow,0,0,TRUE,TRUE
333,P06,B,control,B16,peppa,dog2,899959,833174,bike1,2166448,1566515,rainbow,1399882,1366567,TRUE,TRUE
334,P06,B,control,B16,start,dog2,433297,466629,bike1,200003,200003,rainbow,0,0,TRUE,TRUE
363,P06,B,control,B9,500ms,bike2,466817,433497,bird1,0,0,candle,0,0,FALSE,FALSE
364,P06,B,control,B9,elmo,bike2,5199375,5166101,bird1,133191,133191,candle,499949,499949,FALSE,FALSE
365,P06,B,control,B9,peppa,bike2,166518,166518,bird1,4333123,4333054,candle,199979,199979,FALSE,FALSE
366,P06,B,control,B9,start,bike2,966667,966590,bird1,1033292,699953,candle,1233164,1233153,FALSE,FALSE
367,P07,C,ambig,C1,500ms,bike1,399846,399846,bike2,0,0,candle,0,0,FALSE,FALSE
368,P07,C,ambig,C1,elmo,bike1,2999709,2966412,bike2,933220,933220,candle,0,0,FALSE,FALSE
369,P07,C,ambig,C1,peppa,bike1,566584,566584,bike2,3133059,3199726,candle,0,0,FALSE,FALSE
370,P07,C,ambig,C1,start,bike1,1433302,1333385,bike2,933157,933142,candle,1366490,999464,FALSE,FALSE
396,P07,C,ambig,C2,500ms,bird1,433102,433102,bird2,0,0,playground,0,0,FALSE,FALSE
397,P07,C,ambig,C2,elmo,bird1,4633958,4633897,bird2,0,0,playground,533364,366624,FALSE,FALSE
398,P07,C,ambig,C2,peppa,bird1,833495,833495,bird2,1966283,2866393,playground,0,0,FALSE,FALSE
399,P07,C,ambig,C2,start,bird1,300002,733133,bird2,1133304,1166535,playground,1266833,866888,FALSE,FALSE
400,P07,C,ambig,C3,500ms,book1,433275,200003,book2,0,0,apple,0,0,FALSE,FALSE
401,P07,C,ambig,C3,elmo,book1,2666624,1799950,book2,566676,500040,apple,0,0,FALSE,FALSE
402,P07,C,ambig,C3,peppa,book1,1133156,1033247,book2,2033294,2033294,apple,599971,566698,FALSE,FALSE
403,P07,C,ambig,C3,start,book1,266623,333594,book2,200037,200037,apple,1566414,1599754,FALSE,FALSE
404,P07,C,ambig,C4,500ms,bus1,400269,366942,bus2,0,0,flashlight,0,0,FALSE,FALSE
405,P07,C,ambig,C4,elmo,bus1,3832964,3499867,bus2,0,0,flashlight,0,0,FALSE,FALSE
406,P07,C,ambig,C4,peppa,bus1,1833044,1799747,bus2,1633109,1599781,flashlight,0,0,FALSE,FALSE
407,P07,C,ambig,C4,start,bus1,1066598,966564,bus2,1166470,1133166,flashlight,1233420,1233422,FALSE,FALSE
408,P07,C,ambig,C5,500ms,car1,266824,266824,car2,0,0,dolphin,0,0,FALSE,FALSE
409,P07,C,ambig,C5,elmo,car1,2699830,4866298,car2,0,0,dolphin,0,0,FALSE,FALSE
410,P07,C,ambig,C5,peppa,car1,299884,299884,car2,2632984,2399708,dolphin,266664,266664,FALSE,FALSE
411,P07,C,ambig,C5,start,car1,899930,633337,car2,366532,500245,dolphin,1266525,1399741,FALSE,FALSE
412,P07,C,ambig,C6,elmo,cat1,1033221,1033211,cat2,433476,666526,hairbrush,1299992,1333196,FALSE,FALSE
413,P07,C,ambig,C6,peppa,cat1,733283,733283,cat2,2432808,1632950,hairbrush,0,233336,FALSE,FALSE
414,P07,C,ambig,C6,start,cat1,633258,633258,cat2,566662,599906,hairbrush,1599893,1999831,FALSE,FALSE
415,P07,C,ambig,C7,500ms,chair1,0,0,chair2,0,0,kangaroo,0,0,FALSE,FALSE
416,P07,C,ambig,C7,elmo,chair1,3166569,2166593,chair2,799968,533333,kangaroo,299871,333207,FALSE,FALSE
417,P07,C,ambig,C7,peppa,chair1,233245,1366478,chair2,1233223,2133229,kangaroo,0,0,FALSE,FALSE
418,P07,C,ambig,C7,start,chair1,433345,700021,chair2,2233108,2233108,kangaroo,766629,533280,FALSE,FALSE
419,P07,C,ambig,C8,500ms,dog1,0,0,dog2,466705,466705,rainbow,0,0,FALSE,FALSE
420,P07,C,ambig,C8,elmo,dog1,2199815,2299705,dog2,100051,133372,rainbow,1199816,1199816,FALSE,FALSE
421,P07,C,ambig,C8,peppa,dog1,0,0,dog2,1833199,2066372,rainbow,0,0,FALSE,FALSE
422,P07,C,ambig,C8,start,dog1,466568,466568,dog2,399956,399956,rainbow,2032988,2166390,FALSE,FALSE
371,P07,C,control,C10,500ms,flower1,400002,400002,cup2,0,0,cane,0,0,FALSE,FALSE
372,P07,C,control,C10,elmo,flower1,2333154,2366358,cup2,1233109,1233109,cane,699920,699933,FALSE,FALSE
373,P07,C,control,C10,peppa,flower1,166664,166664,cup2,4832697,4766240,cane,0,0,FALSE,FALSE
374,P07,C,control,C10,start,flower1,933230,966548,cup2,1933187,1933189,cane,766606,866612,FALSE,FALSE
375,P07,C,control,C11,500ms,cup1,433186,433186,clock2,0,0,cake,0,0,FALSE,FALSE
376,P07,C,control,C11,elmo,cup1,3699658,2966501,clock2,299956,299956,cake,366999,366999,FALSE,FALSE
377,P07,C,control,C11,peppa,cup1,633179,633171,clock2,3532845,3499690,cake,766661,766547,FALSE,FALSE
378,P07,C,control,C11,start,cup1,100151,166658,clock2,733259,733259,cake,2799885,2799936,FALSE,FALSE
379,P07,C,control,C12,500ms,clock1,366665,699787,shoe2,3532820,2899029,dress,0,0,FALSE,FALSE
380,P07,C,control,C12,start,clock1,2233403,2433156,shoe2,866591,899934,dress,2732398,2899312,FALSE,FALSE
381,P07,C,control,C13,500ms,shoe1,0,0,spoon2,0,0,paintbrush,466716,466716,FALSE,FALSE
382,P07,C,control,C13,elmo,shoe1,3299604,3166317,spoon2,366624,366624,paintbrush,299939,266612,FALSE,FALSE
383,P07,C,control,C13,peppa,shoe1,566594,499933,spoon2,2732951,2499603,paintbrush,0,0,FALSE,FALSE
384,P07,C,control,C13,start,shoe1,2733128,2699865,spoon2,533295,499951,paintbrush,333295,333295,FALSE,FALSE
385,P07,C,control,C14,elmo,spoon1,6865714,7065697,toothbrush2,533476,466810,comb,1799795,1766531,FALSE,FALSE
386,P07,C,control,C14,peppa,spoon1,366605,366605,toothbrush2,4166230,4066899,comb,333334,333334,FALSE,FALSE
387,P07,C,control,C14,start,spoon1,0,0,toothbrush2,0,0,comb,0,0,FALSE,FALSE
388,P07,C,control,C15,500ms,toothbrush1,466909,466909,tree2,0,0,door,0,0,FALSE,FALSE
389,P07,C,control,C15,elmo,toothbrush1,3833030,3699744,tree2,233220,200035,door,0,0,FALSE,FALSE
390,P07,C,control,C15,peppa,toothbrush1,233242,233242,tree2,3933004,3933020,door,166670,233384,FALSE,FALSE
391,P07,C,control,C15,start,toothbrush1,99965,533108,tree2,299969,299969,door,2199738,1099885,FALSE,FALSE
392,P07,C,control,C16,500ms,tree1,0,0,fish2,166623,200081,pencil,0,0,FALSE,FALSE
393,P07,C,control,C16,elmo,tree1,1266633,1366926,fish2,1066526,899760,pencil,799975,333309,FALSE,FALSE
394,P07,C,control,C16,peppa,tree1,0,0,fish2,1533424,1666832,pencil,0,0,FALSE,FALSE
395,P07,C,control,C16,start,tree1,899910,899910,fish2,2199521,2466462,pencil,199910,233300,FALSE,FALSE
423,P07,C,control,C9,500ms,fish1,0,0,flower2,466804,466804,playdoh,0,0,FALSE,FALSE
424,P07,C,control,C9,elmo,fish1,5032723,4966065,flower2,566699,633252,playdoh,233279,233279,FALSE,FALSE
425,P07,C,control,C9,peppa,fish1,533257,533257,flower2,3033086,3033152,playdoh,0,0,FALSE,FALSE
426,P07,C,control,C9,start,fish1,999623,866514,flower2,399931,0,playdoh,2133271,1099897,FALSE,FALSE
427,P08,D,ambig,D1,500ms,bike2,0,0,bike1,0,0,candle,0,233372,FALSE,FALSE
428,P08,D,ambig,D1,elmo,bike2,2299862,3099640,bike1,199881,333165,candle,699819,700005,FALSE,FALSE
429,P08,D,ambig,D1,peppa,bike2,433465,266738,bike1,299973,0,candle,0,133248,FALSE,FALSE
430,P08,D,ambig,D1,start,bike2,1166712,1599820,bike1,366632,966599,candle,899902,899896,FALSE,FALSE
459,P08,D,ambig,D2,elmo,bird2,1366568,366571,bird1,566779,132957,playground,0,0,FALSE,FALSE
460,P08,D,ambig,D2,peppa,bird2,0,0,bird1,0,666618,playground,0,0,FALSE,FALSE
461,P08,D,ambig,D2,start,bird2,466669,233314,bird1,1966373,899851,playground,1033517,900034,FALSE,FALSE
462,P08,D,ambig,D3,500ms,book2,300021,99985,book1,0,0,apple,0,0,FALSE,FALSE
463,P08,D,ambig,D3,elmo,book2,733270,1499617,book1,700479,366772,apple,433677,566974,FALSE,FALSE
464,P08,D,ambig,D3,peppa,book2,829677,763027,book1,3200592,1299994,apple,0,0,FALSE,FALSE
465,P08,D,ambig,D3,start,book2,366531,766557,book1,0,100041,apple,900161,1333474,FALSE,FALSE
466,P08,D,ambig,D4,500ms,bus2,266986,333682,bus1,0,0,flashlight,0,0,FALSE,FALSE
467,P08,D,ambig,D4,elmo,bus2,2866391,2299546,bus1,199990,166698,flashlight,0,0,FALSE,FALSE
468,P08,D,ambig,D4,peppa,bus2,999847,899562,bus1,2566622,3499942,flashlight,0,0,FALSE,FALSE
469,P08,D,ambig,D4,start,bus2,100004,133298,bus1,2033457,2232943,flashlight,733193,999912,FALSE,FALSE
470,P08,D,ambig,D5,500ms,car2,199924,199924,car1,133356,133356,dolphin,0,0,FALSE,FALSE
471,P08,D,ambig,D5,elmo,car2,3634562,3566661,car1,0,0,dolphin,599705,266570,FALSE,FALSE
472,P08,D,ambig,D5,peppa,car2,0,0,car1,2399707,1599891,dolphin,1166508,466543,FALSE,FALSE
473,P08,D,ambig,D5,start,car2,531527,531527,car1,400001,266638,dolphin,2499860,1833149,FALSE,FALSE
474,P08,D,ambig,D6,500ms,cat2,366620,0,cat1,0,0,hairbrush,0,0,FALSE,FALSE
475,P08,D,ambig,D6,elmo,cat2,3200005,399963,cat1,699415,366195,hairbrush,0,0,FALSE,FALSE
476,P08,D,ambig,D6,peppa,cat2,1331792,833224,cat1,2399576,1599755,hairbrush,0,0,FALSE,FALSE
477,P08,D,ambig,D6,start,cat2,2333622,1766592,cat1,933792,967189,hairbrush,333171,266725,FALSE,FALSE
478,P08,D,ambig,D7,500ms,chair2,0,0,chair1,0,0,kangaroo,466679,400022,TRUE,FALSE
479,P08,D,ambig,D7,elmo,chair2,3232620,2032992,chair1,699908,633228,kangaroo,433472,433472,TRUE,FALSE
480,P08,D,ambig,D7,peppa,chair2,1733101,1433185,chair1,2066485,2033100,kangaroo,0,0,TRUE,FALSE
481,P08,D,ambig,D7,start,chair2,1033222,699743,chair1,199977,0,kangaroo,2299899,2099632,TRUE,FALSE
482,P08,D,ambig,D8,500ms,dog2,466746,466746,dog1,0,0,rainbow,0,0,TRUE,FALSE
483,P08,D,ambig,D8,elmo,dog2,3866420,3133204,dog1,433185,466537,rainbow,0,0,TRUE,FALSE
484,P08,D,ambig,D8,peppa,dog2,399861,699911,dog1,3332995,1533198,rainbow,0,0,TRUE,FALSE
485,P08,D,ambig,D8,start,dog2,833231,766658,dog1,2433086,2133168,rainbow,466607,433294,TRUE,FALSE
431,P08,D,control,D10,500ms,flower2,0,0,cup1,0,233290,cane,0,0,FALSE,FALSE
432,P08,D,control,D10,elmo,flower2,2966575,2566380,cup1,399959,333314,cane,233276,199959,FALSE,FALSE
433,P08,D,control,D10,peppa,flower2,399861,199982,cup1,1333190,2532975,cane,166624,0,FALSE,FALSE
434,P08,D,control,D10,start,flower2,2399794,2199776,cup1,300039,400058,cane,366678,266690,FALSE,FALSE
435,P08,D,control,D11,500ms,cup2,133293,0,clock1,0,0,cake,166647,166647,FALSE,FALSE
436,P08,D,control,D11,elmo,cup2,933199,633183,clock1,500009,400011,cake,633280,733248,FALSE,FALSE
437,P08,D,control,D11,peppa,cup2,266602,266602,clock1,2732978,1833177,cake,0,0,FALSE,FALSE
438,P08,D,control,D11,start,cup2,266646,133319,clock1,366586,0,cake,0,599948,FALSE,FALSE
439,P08,D,control,D12,500ms,clock2,0,0,shoe1,0,0,dress,99987,0,FALSE,FALSE
440,P08,D,control,D12,elmo,clock2,533297,600008,shoe1,266611,566721,dress,0,0,FALSE,FALSE
441,P08,D,control,D12,peppa,clock2,0,0,shoe1,1466560,1633379,dress,0,0,FALSE,FALSE
442,P08,D,control,D12,start,clock2,133340,99918,shoe1,99987,99986,dress,466670,0,FALSE,FALSE
443,P08,D,control,D13,500ms,shoe2,366610,0,spoon1,0,0,paintbrush,0,0,FALSE,TRUE
444,P08,D,control,D13,elmo,shoe2,2699497,2433055,spoon1,166650,166650,paintbrush,0,0,FALSE,TRUE
445,P08,D,control,D13,peppa,shoe2,299987,233331,spoon1,2633107,1933363,paintbrush,0,0,FALSE,TRUE
446,P08,D,control,D13,start,shoe2,2099210,2265910,spoon1,133348,100011,paintbrush,400044,400044,FALSE,TRUE
447,P08,D,control,D14,500ms,spoon2,0,0,toothbrush1,0,99919,comb,0,0,FALSE,FALSE
448,P08,D,control,D14,elmo,spoon2,1933101,299936,toothbrush1,233329,0,comb,0,0,FALSE,FALSE
449,P08,D,control,D14,peppa,spoon2,233329,233329,toothbrush1,3166253,2466393,comb,0,0,FALSE,FALSE
450,P08,D,control,D14,start,spoon2,932825,666672,toothbrush1,266650,233268,comb,799906,933136,FALSE,FALSE
451,P08,D,control,D15,500ms,toothbrush2,433233,99918,tree1,0,0,door,0,0,FALSE,FALSE
452,P08,D,control,D15,elmo,toothbrush2,3833046,2632908,tree1,699795,366680,door,0,100014,FALSE,FALSE
453,P08,D,control,D15,peppa,toothbrush2,199923,0,tree1,2533240,1333296,door,0,0,FALSE,FALSE
454,P08,D,control,D15,start,toothbrush2,0,0,tree1,1000050,133328,door,199982,99971,FALSE,FALSE
455,P08,D,control,D16,500ms,tree2,0,0,fish1,0,0,pencil,0,0,FALSE,FALSE
